Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
26.01.;5;0.181063157;0.415285188;0.324731086;0.003165369;0.233818537;0.898494472;0.129195397;0.694103122;0.160969902;0.579356495;0.887441689;0.909940007;0.698304373;0.118513305;0.892442891;0.690865393;0.190815979;0.146383796;0.045107581;0.561458039;0.913662033;0.575007289;0.706538394;0.199891912;0.471679474;0.83741543;0.687503076;0.593830133;0.511497739;0.851516248;0.535616088;0.306168342;0.156141382;0.542129809;0.298793309;0.748912408
26.01.;6;0.212790032;0.394350704;0.300756982;0.003531338;0.234871582;0.905460961;0.124447443;0.675898605;0.166762835;0.547439227;0.890402542;0.915803586;0.710749879;0.124662593;0.908102572;0.735198106;0.17870774;0.139925323;0.047909237;0.630350465;0.914007873;0.53977864;0.76131305;0.231759687;0.447162016;0.860037444;0.722834904;0.650132321;0.449132564;0.875081761;0.548754571;0.312141591;0.163299468;0.582101893;0.363547819;0.710192335
26.01.;7;0.224702886;0.362359383;0.286094575;0.003222885;0.245571849;0.907389447;0.129188578;0.681722355;0.173971953;0.512798963;0.890218495;0.913455465;0.715251146;0.131341031;0.917688406;0.770301226;0.169756858;0.14574545;0.059014897;0.687335555;0.91206558;0.50045694;0.801537413;0.272801218;0.42534224;0.879771044;0.746673581;0.694962253;0.39703988;0.889220664;0.585160485;0.307302265;0.172175924;0.610717162;0.428314387;0.667775784
26.01.;8;0.236108872;0.328407502;0.267158299;0.004620454;0.26177017;0.908612152;0.140569396;0.706563799;0.180073477;0.451989426;0.874269127;0.910337346;0.718603021;0.133726473;0.919309684;0.783571448;0.157539576;0.152275158;0.07261268;0.71848481;0.912160555;0.456081716;0.815092181;0.344412732;0.408791105;0.887753034;0.75942153;0.724671919;0.372810987;0.898401538;0.607409246;0.315970454;0.183189599;0.625823767;0.502774381;0.615786243
26.01.;9;0.244045983;0.311224588;0.233223985;0.005411671;0.293105156;0.908945033;0.167034939;0.732273293;0.180791828;0.395273295;0.859523553;0.906397241;0.701784267;0.135460623;0.917445075;0.769901256;0.15832933;0.159717292;0.083663342;0.711663076;0.911349228;0.39517264;0.82387193;0.434670467;0.410161717;0.889578685;0.773352115;0.751083448;0.37659704;0.903179296;0.619699486;0.322322524;0.206000732;0.62830146;0.543599187;0.556989401
26.01.;10;0.266810497;0.295481745;0.215585388;0.005923351;0.31887529;0.908026433;0.195854785;0.784599798;0.184097916;0.330749482;0.847346203;0.895500986;0.668135977;0.141104386;0.915361989;0.74637572;0.178705247;0.164965326;0.09830802;0.689337401;0.908315783;0.357330102;0.828181918;0.542291896;0.423725416;0.89210825;0.790005532;0.777774142;0.39543181;0.903375657;0.623473525;0.324407052;0.225069276;0.627428978;0.577274678;0.501443316
26.01.;11;0.277449598;0.282229101;0.186767263;0.008130715;0.312415847;0.908026433;0.24272756;0.820433169;0.16973417;0.282161047;0.844778383;0.871633067;0.642484031;0.148961453;0.913370316;0.697052556;0.19162209;0.157849037;0.106370988;0.634896409;0.911973655;0.336952136;0.837755947;0.639493064;0.427039391;0.893741374;0.80335096;0.793099352;0.423896645;0.905561181;0.618217106;0.32381317;0.25189073;0.625642618;0.593056416;0.453177844
26.01.;12;0.289639713;0.26184962;0.161990017;0.003994436;0.285378533;0.908026433;0.297740411;0.84775853;0.146906439;0.243731781;0.851358479;0.820022883;0.609720978;0.15192604;0.908545844;0.631575381;0.212988538;0.148975163;0.111340408;0.608889352;0.913751781;0.327774924;0.848111721;0.705859023;0.417026458;0.898151275;0.821174018;0.803412339;0.455117146;0.90615042;0.611446754;0.318918013;0.287256633;0.636008296;0.590362274;0.405617249
26.01.;13;0.295609313;0.239085251;0.131027258;0.002267717;0.263595377;0.908007989;0.351839669;0.856567125;0.121772903;0.209826169;0.86878765;0.720228129;0.57364296;0.165366544;0.904966757;0.517854529;0.232185782;0.145963005;0.115989626;0.637896985;0.917325869;0.332704779;0.845060092;0.750885995;0.402098651;0.895944116;0.82899714;0.818812535;0.487178854;0.906810947;0.604932257;0.312366163;0.322766417;0.643053593;0.587807672;0.372017366
26.01.;14;0.302063824;0.217962575;0.107652857;0.001829095;0.240118667;0.907983171;0.396712817;0.842057167;0.094621501;0.186933079;0.873667151;0.593659668;0.543721193;0.192169075;0.908048644;0.338663543;0.25882317;0.142296993;0.116358023;0.631869817;0.917205661;0.353850237;0.827940451;0.776577356;0.401437356;0.893653583;0.836612534;0.823467453;0.542464876;0.907065377;0.601973382;0.307414093;0.351379598;0.65152493;0.568659808;0.335144849
26.01.;15;0.292396603;0.190627225;0.086623456;0.001820862;0.22657748;0.905605025;0.450339434;0.824257875;0.078689527;0.174087997;0.873437626;0.462433075;0.536345781;0.23000508;0.915455047;0.195020901;0.30409805;0.153501664;0.125136309;0.606859987;0.91479296;0.371078395;0.776700702;0.801639348;0.38403847;0.897392288;0.837111756;0.831884416;0.603501275;0.905674323;0.619205554;0.286587181;0.367414341;0.675070215;0.571281812;0.31262965
26.01.;16;0.283086853;0.163115315;0.071854406;0.002816842;0.232210757;0.904402336;0.542908899;0.828382214;0.076366012;0.164737669;0.868156319;0.361703033;0.548201655;0.266409028;0.914242546;0.12472585;0.331685745;0.174445436;0.139757133;0.572048271;0.912054052;0.380641508;0.711273797;0.83128765;0.370018573;0.898475974;0.841883278;0.832363006;0.644778833;0.906751357;0.644492959;0.267244772;0.378489319;0.701315768;0.573909153;0.294261548
26.01.;17;0.261098941;0.149534244;0.060460456;0.004726222;0.262437282;0.898452558;0.630354303;0.855778651;0.085282094;0.157924278;0.854208456;0.262510923;0.594115309;0.311778228;0.908695091;0.144014364;0.362157941;0.204489243;0.171463223;0.552711485;0.911005343;0.391608185;0.646351504;0.853925436;0.363570684;0.900677099;0.85628755;0.825571224;0.66709004;0.908008167;0.674807697;0.266297918;0.403977699;0.729148606;0.584553388;0.286516283
26.01.;18;0.235058126;0.136853445;0.052068528;0.013632505;0.290065493;0.879547558;0.723218176;0.890262625;0.099051634;0.138518941;0.837841786;0.19179869;0.646219232;0.334216138;0.897473761;0.239770735;0.382290988;0.22827747;0.223753625;0.548101792;0.909320962;0.386817864;0.57821238;0.87018265;0.361084309;0.885287848;0.870319148;0.805078694;0.688180084;0.907718722;0.691323642;0.239607694;0.440111191;0.746555518;0.57361068;0.276090783
26.01.;19;0.195969688;0.11930606;0.050530723;0.021410921;0.317189936;0.844042169;0.778720409;0.902158786;0.115246466;0.105367252;0.788099806;0.149341029;0.707261657;0.339084768;0.887134514;0.357990977;0.38393022;0.243066693;0.262985159;0.561888672;0.904731693;0.390962525;0.531183488;0.884385657;0.35776427;0.866505568;0.885294769;0.784038315;0.691127682;0.909315366;0.642347726;0.220520155;0.477393828;0.750144704;0.569576006;0.258021387
26.01.;20;0.162046296;0.100871096;0.048653867;0.027358747;0.329604533;0.79073086;0.812963266;0.875677472;0.126581464;0.078743918;0.726978956;0.116201539;0.743195911;0.340577126;0.883733719;0.426383221;0.390785203;0.238426258;0.309383542;0.58734959;0.894278499;0.418897143;0.507357358;0.891919983;0.351396025;0.855063276;0.89875362;0.770050159;0.690115516;0.908345914;0.534548714;0.215944742;0.511016373;0.754735157;0.564851532;0.244736184
26.01.;21;0.129449665;0.089647359;0.046396445;0.033151412;0.346143252;0.753708066;0.835619521;0.881482519;0.126800788;0.045836291;0.657966968;0.093346861;0.766852575;0.320497762;0.87926827;0.436244721;0.388510654;0.222936597;0.346968679;0.615530115;0.876388394;0.473207181;0.491280643;0.898895653;0.361984004;0.853497177;0.905243439;0.744154881;0.698443815;0.90313344;0.40223565;0.19557269;0.525879395;0.738755526;0.557051484;0.232140209
26.01.;22;0.106089655;0.081398902;0.048524413;0.036282614;0.354988493;0.727777735;0.857395422;0.879714386;0.11987513;0.028179333;0.584686614;0.071776164;0.78302766;0.301200347;0.873339412;0.42095342;0.389783756;0.202619508;0.383191269;0.629115481;0.836735503;0.523092253;0.48829877;0.90521831;0.372827382;0.868687987;0.90739482;0.715233001;0.726256701;0.891898533;0.31102699;0.177508571;0.529607045;0.720920506;0.540535372;0.216408349
26.01.;23;0.079767929;0.063517109;0.045950708;0.034103659;0.356090257;0.70282268;0.86718273;0.885629388;0.100335521;0.017700157;0.513454259;0.044240007;0.787185773;0.290072884;0.860538344;0.41027447;0.400170408;0.180330631;0.393189678;0.620400839;0.805727444;0.558645937;0.473147187;0.907930984;0.390559846;0.887256638;0.912371993;0.662281894;0.769190949;0.876152205;0.344048154;0.162159388;0.531048153;0.687250001;0.528319454;0.220845343
26.01.;24;0.06632484;0.052051263;0.044785116;0.030899462;0.353459245;0.683255424;0.88011127;0.919538473;0.088357655;0.010009156;0.454486623;0.027729993;0.793160958;0.269362713;0.83220113;0.405424713;0.44369965;0.161057708;0.42073257;0.624821252;0.768680204;0.602815621;0.47704782;0.908616063;0.398106603;0.891312197;0.912255314;0.594176606;0.806059989;0.855732602;0.481325753;0.158569931;0.537203974;0.6703402;0.506487637;0.228770878
27.01.;1;0.056287103;0.043734234;0.046542144;0.032494758;0.352387699;0.675608856;0.895230434;0.914779185;0.094095392;0.004870261;0.404752226;0.020397147;0.795624172;0.264217884;0.773424243;0.386269192;0.481220149;0.138812439;0.433074759;0.611320171;0.700622386;0.625599667;0.478558953;0.908271997;0.400829717;0.891830463;0.912341344;0.53079882;0.843182734;0.828314642;0.603358065;0.150600136;0.551358872;0.659933599;0.473972617;0.243967679
27.01.;2;0.040153924;0.036271096;0.045115143;0.032309018;0.333246411;0.669894563;0.895959172;0.916984422;0.089723506;0.001171247;0.351910634;0.025171484;0.798733711;0.270006647;0.695067994;0.359413712;0.547419849;0.128340539;0.462819135;0.598666699;0.614455049;0.646506801;0.49480428;0.896827602;0.405035665;0.886321646;0.91294234;0.47901501;0.859746617;0.795430129;0.647997585;0.139081707;0.58299079;0.651130457;0.44817445;0.252761066
27.01.;3;0.031901079;0.029525268;0.043256673;0.035126753;0.312990012;0.686187746;0.897218654;0.919209527;0.092007785;0.000773158;0.297833983;0.046661009;0.805339303;0.285037138;0.609692487;0.311478437;0.638305737;0.118816226;0.489143429;0.581089127;0.515082085;0.66169469;0.523645271;0.879799929;0.387586967;0.880170172;0.912239068;0.441129648;0.872696835;0.767318014;0.620589248;0.144074062;0.607776833;0.645970394;0.429942408;0.260802844
27.01.;4;0.021398538;0.026348345;0.041021993;0.04228606;0.294667678;0.723107768;0.898571531;0.919229395;0.098180649;0.00047888;0.27463691;0.065917482;0.81007665;0.301609891;0.550060716;0.253921878;0.736849234;0.106288109;0.50588428;0.567918624;0.422920138;0.677291558;0.557028446;0.880287152;0.385179532;0.879289954;0.912201568;0.432147736;0.879823092;0.767088787;0.563240252;0.137567757;0.635767626;0.643715482;0.422450795;0.270931856
27.01.;5;0.013631761;0.027838517;0.031618242;0.059951847;0.300337908;0.757411131;0.902299053;0.919209527;0.103515888;0.000669615;0.277837859;0.091523871;0.812127676;0.313452582;0.528459421;0.196549842;0.809519377;0.101365978;0.532541047;0.582107735;0.336712918;0.694553162;0.597611289;0.90984267;0.384643061;0.886436987;0.906658344;0.443451735;0.882487087;0.78463745;0.527645891;0.126832855;0.650079008;0.665685844;0.422872831;0.299212993
27.01.;6;0.009343048;0.030026677;0.033856123;0.076014405;0.311138654;0.784618688;0.900352966;0.914615613;0.103237553;0.001285791;0.295121067;0.098983118;0.813242177;0.325245337;0.538047132;0.157422004;0.837460054;0.09688025;0.550324991;0.613893095;0.253292543;0.705808883;0.62461998;0.918650699;0.379398528;0.896081964;0.899084212;0.472081909;0.887025496;0.81261034;0.512743583;0.122454825;0.659065353;0.689574073;0.440390758;0.321781395
27.01.;7;0.006986968;0.03296222;0.039981004;0.09648077;0.316015822;0.801102274;0.900330956;0.899084806;0.117888189;0.002029238;0.312075824;0.103717869;0.815151049;0.342583955;0.561607507;0.113044281;0.844767172;0.092538077;0.563031332;0.636864637;0.188820616;0.719145634;0.630307201;0.919525143;0.362584871;0.904413108;0.909717631;0.498124885;0.888826526;0.820248412;0.540349935;0.122965589;0.655136284;0.696691749;0.471540296;0.336765872
27.01.;8;0.006099011;0.033645167;0.049274207;0.120678338;0.341895272;0.804596776;0.900501788;0.686812097;0.132556641;0.003772992;0.37114642;0.122928346;0.813234817;0.363644358;0.58761717;0.088339104;0.848164839;0.092684351;0.549751383;0.654716825;0.136930235;0.719754428;0.60280312;0.918659057;0.328983233;0.902482413;0.914018904;0.540484712;0.896165284;0.820313159;0.592460661;0.134999605;0.638697116;0.683655599;0.478710181;0.338297261
27.01.;9;0.004647922;0.033481134;0.055852757;0.142628121;0.361097581;0.813199296;0.899727656;0.666147675;0.145502204;0.006585126;0.412313294;0.142957176;0.815010017;0.365849315;0.608929132;0.070496069;0.857411288;0.091833559;0.529833541;0.671775145;0.110499925;0.721787215;0.564452031;0.915285614;0.304163267;0.902348384;0.915218431;0.556238617;0.899848573;0.813313517;0.659765981;0.147086928;0.597661321;0.654838801;0.480490165;0.313683039
27.01.;10;0.005109964;0.029671384;0.06591968;0.149845835;0.359580884;0.827007643;0.897853212;0.550360372;0.145448712;0.009182984;0.481534525;0.192202016;0.810464148;0.344055155;0.623345136;0.063236911;0.867791569;0.091681057;0.498910803;0.674553441;0.0860948;0.724103023;0.525192785;0.91182432;0.297491253;0.901447646;0.915895953;0.569441312;0.898393871;0.807202109;0.720920749;0.153171144;0.519918035;0.612175378;0.482494534;0.257424403
27.01.;11;0.006417638;0.026385438;0.081405823;0.148925882;0.340540219;0.839469607;0.894321777;0.535892514;0.130306153;0.010733048;0.539585557;0.2334386;0.796635419;0.306278959;0.62683958;0.05740053;0.868251352;0.099934354;0.451719626;0.650156468;0.066887423;0.727083097;0.477382412;0.903272238;0.306260743;0.900322615;0.912822629;0.563952192;0.888201675;0.807511674;0.778514076;0.152427896;0.412024052;0.57007834;0.482906791;0.20575225
27.01.;12;0.005604631;0.0202399;0.092267845;0.141218546;0.303120187;0.862519821;0.878713776;0.492867658;0.111148062;0.011556564;0.560360802;0.252409695;0.779464412;0.271549858;0.597026216;0.049159362;0.866527713;0.137505481;0.39655435;0.609961977;0.048186783;0.723616268;0.452651747;0.898905147;0.335503122;0.896626669;0.911068971;0.542145105;0.846956496;0.821542655;0.835351085;0.15295193;0.320613705;0.536650832;0.491995418;0.155048477
27.01.;13;0.009680653;0.01962423;0.114794152;0.135132541;0.273962344;0.885749918;0.850051156;0.406720016;0.086123274;0.01401117;0.55556697;0.274470318;0.761584687;0.258992727;0.548355466;0.045089429;0.867637813;0.202081575;0.34774374;0.559212825;0.035115982;0.72945957;0.444524804;0.892803649;0.350638659;0.890765083;0.911158264;0.536001925;0.794819921;0.840761899;0.861868684;0.158551143;0.246887541;0.51206545;0.495771571;0.128455771
27.01.;14;0.012929438;0.019831645;0.14493037;0.130187775;0.243674749;0.897658175;0.807175217;0.388958712;0.066850272;0.016065163;0.509271888;0.289456007;0.74101325;0.257897271;0.52389479;0.050760391;0.870610095;0.298348384;0.307562245;0.488520182;0.025800175;0.726771502;0.451162161;0.882013641;0.349434543;0.877282587;0.911024924;0.555630175;0.722971686;0.86034818;0.867552976;0.155410256;0.203761711;0.527573278;0.50417696;0.136930433
27.01.;15;0.016876263;0.021224703;0.174939057;0.133626202;0.23464441;0.896812654;0.747979088;0.38099391;0.058487465;0.016047626;0.455415216;0.313677466;0.71931117;0.266508016;0.502252285;0.067651339;0.862052864;0.429770771;0.274848015;0.44139289;0.02289853;0.719911256;0.467096661;0.866315605;0.339938669;0.857211073;0.909743426;0.583468957;0.671623405;0.873149306;0.872883308;0.150460898;0.193636533;0.550984545;0.512360354;0.160568765
27.01.;16;0.025903878;0.025532574;0.210532668;0.145265705;0.235477181;0.898099767;0.697936143;0.525089842;0.050001333;0.014240439;0.394591907;0.344201583;0.709618954;0.277439027;0.495114335;0.092120988;0.842082786;0.553786999;0.239355686;0.417899303;0.025261295;0.714283971;0.488330193;0.844995051;0.327419105;0.839214423;0.908057352;0.610631906;0.604117704;0.887628007;0.87934469;0.152852398;0.213597568;0.568501369;0.517361701;0.1944711
27.01.;17;0.033909503;0.031242524;0.256578473;0.169633434;0.254217831;0.897966037;0.658333801;0.655875244;0.051900913;0.020453095;0.330361489;0.373712795;0.725587894;0.281746957;0.498004807;0.128034034;0.815622311;0.656780629;0.220694995;0.39922876;0.040446751;0.71394232;0.494030221;0.829215242;0.310282037;0.845214851;0.90790243;0.632255299;0.518786689;0.89404625;0.881371263;0.155308546;0.237859867;0.568801533;0.494922922;0.217806744
27.01.;18;0.039167193;0.040837443;0.322084615;0.205272887;0.280510481;0.89626501;0.636249565;0.910310666;0.062340314;0.022111695;0.285712765;0.389256986;0.752591055;0.272794716;0.492055876;0.15836839;0.800259935;0.728720317;0.187896334;0.388615356;0.058026906;0.718510031;0.489333252;0.809551898;0.302126281;0.841530562;0.907612074;0.635829474;0.444903925;0.897902901;0.886742349;0.150651207;0.253812114;0.544896049;0.473426907;0.256051633
27.01.;19;0.043454506;0.047580752;0.369976465;0.239411585;0.293560476;0.89400423;0.660820765;0.910785151;0.06945395;0.023669581;0.253271149;0.401209893;0.758485852;0.243651555;0.490409154;0.176783901;0.790062975;0.753656889;0.158473593;0.375714277;0.070954345;0.712540422;0.480966601;0.802649831;0.280238905;0.783668716;0.905712979;0.648082622;0.378486107;0.897463597;0.89595438;0.143804247;0.268974408;0.50184034;0.475764674;0.303574341
27.01.;20;0.045474123;0.053195329;0.428468401;0.250663777;0.3089047;0.894666387;0.722539369;0.910704317;0.077238111;0.022029135;0.23585651;0.399730372;0.754158717;0.21019439;0.488396758;0.20267489;0.790806962;0.767439142;0.123824086;0.364324291;0.084479334;0.702939811;0.463182288;0.792371465;0.263560957;0.65014451;0.903459465;0.649451192;0.351493087;0.897206439;0.899248003;0.146422463;0.280677847;0.441487937;0.485556592;0.3816187
27.01.;21;0.048463841;0.056624356;0.490620258;0.252584284;0.321648623;0.901448063;0.768627277;0.908817129;0.082345335;0.021218493;0.236219169;0.403456231;0.731708873;0.180150747;0.475769996;0.237992895;0.807020259;0.77845514;0.100381846;0.355389322;0.088805757;0.686510707;0.443116985;0.775338587;0.23788775;0.493247618;0.899772088;0.658920414;0.346123159;0.902923569;0.902408658;0.162205302;0.29110711;0.395948404;0.50130311;0.466265462
27.01.;22;0.055001934;0.052855514;0.536122769;0.24584719;0.336017686;0.902690925;0.787670583;0.909118061;0.08284491;0.018761783;0.241083844;0.386700609;0.686541204;0.161681838;0.449886929;0.274930073;0.827116647;0.775008946;0.089652897;0.356495604;0.08981473;0.669311685;0.43869523;0.733645315;0.23151807;0.34591638;0.897442629;0.675097426;0.375473216;0.900030418;0.901391235;0.177575113;0.279077908;0.317067756;0.514204432;0.543721731
27.01.;23;0.057581931;0.05263187;0.568544937;0.246627681;0.334832794;0.8991483;0.795148;0.9087346;0.083438385;0.01589183;0.254428799;0.352875598;0.641207538;0.153672223;0.413998621;0.314960871;0.837280567;0.761502674;0.093903142;0.369952149;0.095801366;0.657842843;0.446775218;0.670925031;0.242104937;0.214724142;0.890484878;0.697361713;0.420520904;0.892121538;0.901972966;0.190438738;0.272180739;0.266839286;0.511514248;0.604798255
27.01.;24;0.069754383;0.053520296;0.582929535;0.269033671;0.34389496;0.906184792;0.806572837;0.902252254;0.082735559;0.019993997;0.276505948;0.31464124;0.596804268;0.153453977;0.363490974;0.370925304;0.845112504;0.759724421;0.108048386;0.396606012;0.11152518;0.678037648;0.466875516;0.60486237;0.266514309;0.143634339;0.877562487;0.736052949;0.481850773;0.892207212;0.901284214;0.210348853;0.270315733;0.224650952;0.509494042;0.645306993
28.01.;1;0.085035635;0.054606633;0.611715222;0.302698987;0.357967598;0.908323354;0.834080394;0.8999117;0.093655336;0.02317694;0.298307226;0.269345185;0.520950853;0.153929197;0.312027288;0.390172209;0.850359322;0.755491905;0.127311192;0.407451452;0.122545609;0.697595298;0.471726014;0.519170483;0.292861529;0.11467937;0.875674248;0.758711329;0.556685078;0.881878527;0.899154442;0.229842988;0.269967371;0.199846365;0.502132083;0.680923987
28.01.;2;0.095262401;0.052769626;0.628778725;0.336290779;0.361494974;0.910775417;0.868928031;0.894764007;0.100311119;0.026578589;0.304339419;0.219263537;0.468200425;0.155515003;0.265482988;0.404252082;0.856670305;0.679785215;0.147521938;0.4151603;0.125828779;0.729433789;0.493102426;0.440936939;0.308512923;0.120960524;0.87483793;0.758391971;0.644984607;0.869850236;0.900420246;0.244142738;0.270269176;0.185892146;0.49139127;0.694680555
28.01.;3;0.100227309;0.058467842;0.633993285;0.36779187;0.369027278;0.911795287;0.884512385;0.896602704;0.110624698;0.029605968;0.312417516;0.181894305;0.415035336;0.157367609;0.229237165;0.392871484;0.862702293;0.496943275;0.152427649;0.407384649;0.123456913;0.754156368;0.490096903;0.377256567;0.300905438;0.158726409;0.880786955;0.750343096;0.720576483;0.85545086;0.897478112;0.254778407;0.280967887;0.168733688;0.462885111;0.707195967
28.01.;4;0.105440178;0.060252553;0.642533467;0.404966063;0.370239073;0.914057417;0.895707925;0.894919334;0.129599016;0.033193839;0.335339451;0.153365007;0.365902607;0.163399625;0.213803705;0.384526726;0.865575698;0.463429648;0.152316533;0.41016964;0.116213291;0.771857994;0.472809561;0.32999573;0.272055008;0.235277251;0.884216603;0.73407579;0.755982135;0.840148082;0.897786998;0.269564327;0.291137571;0.159314864;0.449588453;0.700757695
28.01.;5;0.101918701;0.06241738;0.663103812;0.435760233;0.363795005;0.910983731;0.898941829;0.895767355;0.165221651;0.034001491;0.361415184;0.137300897;0.330431203;0.164518239;0.196960599;0.400493889;0.863369838;0.491785283;0.151041439;0.433127147;0.109104689;0.788154336;0.475097647;0.279271054;0.23996885;0.328341553;0.852429033;0.720596808;0.755560395;0.840190468;0.898203697;0.269530881;0.301998274;0.149845091;0.448669201;0.681224093
28.01.;6;0.094724925;0.060756402;0.683815077;0.463707543;0.359078295;0.910287248;0.904470124;0.89765924;0.207320636;0.034895849;0.379858976;0.124702984;0.301836439;0.16159983;0.181244691;0.430017262;0.856186892;0.519056458;0.135162135;0.47288;0.104261348;0.799896917;0.452657983;0.260721122;0.191057073;0.409576757;0.850071688;0.717437215;0.752771117;0.845965169;0.901833484;0.261129551;0.311334613;0.142126848;0.444878172;0.678202049
28.01.;7;0.088121372;0.06118885;0.701105618;0.493283926;0.365294683;0.910108616;0.904430169;0.899697884;0.248405629;0.036476874;0.406644335;0.123671025;0.287424496;0.153287175;0.168985658;0.479479266;0.841292061;0.538033296;0.120395017;0.512117091;0.102789842;0.813257363;0.418711229;0.241876911;0.184257699;0.444816199;0.842497336;0.723490776;0.744849628;0.84480665;0.899638452;0.26210876;0.352443941;0.135403447;0.42734177;0.673788333
28.01.;8;0.085540776;0.060615127;0.729130571;0.538319358;0.379863947;0.909012131;0.901179091;0.901180955;0.279462478;0.040269606;0.441701509;0.137870227;0.277267661;0.144222717;0.163638929;0.548017244;0.812923003;0.547954479;0.110644307;0.539698357;0.114948809;0.820896763;0.362849724;0.222760442;0.203209059;0.436130251;0.819908192;0.736685828;0.744887556;0.840329211;0.893628384;0.264941901;0.430001329;0.127802318;0.39764384;0.663054928
28.01.;9;0.093089439;0.064992432;0.73879336;0.563457156;0.395465684;0.901382295;0.901038484;0.903692122;0.308188426;0.044721974;0.460917878;0.145820404;0.270476834;0.130942572;0.160970767;0.617780291;0.773235644;0.549831707;0.098994741;0.546889067;0.140637097;0.82607609;0.28541026;0.198206042;0.252203242;0.410178323;0.829447051;0.75969243;0.745543407;0.823003517;0.889076798;0.275018188;0.512831247;0.116378695;0.354339625;0.639171608
28.01.;10;0.105242619;0.069330531;0.747040876;0.588202994;0.420778456;0.895557931;0.899025791;0.904228427;0.31642497;0.054032244;0.483637547;0.154382048;0.268123578;0.125171559;0.155839068;0.680782478;0.724728562;0.543428655;0.091512031;0.539522635;0.199611113;0.833460147;0.237292249;0.174459163;0.308565068;0.378073962;0.848887587;0.770917307;0.751802096;0.815285727;0.882248733;0.283264862;0.56991142;0.108610617;0.325236813;0.63477722
28.01.;11;0.119372295;0.070392577;0.753191147;0.606727669;0.435535168;0.890591341;0.899043424;0.904170934;0.293263346;0.066257455;0.500269618;0.150837343;0.262584978;0.122365486;0.156860577;0.713158781;0.629829493;0.523323142;0.085773882;0.524813162;0.288196642;0.831865244;0.217445989;0.14924839;0.344148436;0.375162255;0.869041875;0.765486599;0.773308673;0.802779444;0.876796821;0.283116323;0.59642804;0.099280613;0.307178052;0.65823126
28.01.;12;0.132023255;0.070788013;0.745899658;0.610987358;0.435904547;0.891865129;0.898042635;0.905437403;0.251699167;0.070017278;0.546468217;0.139991562;0.26308775;0.121756585;0.154891228;0.738605625;0.530346616;0.48489288;0.079800405;0.462915749;0.412763692;0.837357835;0.222962734;0.126745788;0.3639724;0.399912765;0.86838098;0.759662673;0.790067553;0.803719555;0.869067533;0.265762176;0.599206739;0.090267365;0.304293321;0.688962093
28.01.;13;0.148111351;0.073151593;0.730600646;0.596932427;0.40007834;0.891692354;0.893463161;0.904342218;0.2043082;0.072521184;0.581590533;0.134857453;0.264607493;0.117836275;0.158355773;0.760154446;0.37086148;0.432270484;0.077407638;0.392223272;0.528896509;0.851061264;0.242067038;0.105982573;0.387044418;0.430482433;0.87129835;0.747287309;0.819552418;0.800395739;0.853732093;0.242853923;0.585521825;0.086387328;0.298060621;0.731028963
28.01.;14;0.17591476;0.072049694;0.719798662;0.569104291;0.369216665;0.892231184;0.883001569;0.907137058;0.169861873;0.074460958;0.627720164;0.147414432;0.289576887;0.112546228;0.162230115;0.768816274;0.267091174;0.359260395;0.075947393;0.350930877;0.5847566;0.861074192;0.273963161;0.088854008;0.412298267;0.438581169;0.87531743;0.727067077;0.845122492;0.793777763;0.836153107;0.223282965;0.543142615;0.082203768;0.289762164;0.758854561
28.01.;15;0.20049766;0.070764523;0.708230709;0.575378308;0.316594133;0.889585748;0.856932899;0.907530709;0.142254222;0.072624282;0.671874444;0.170188771;0.334412595;0.106651507;0.177936356;0.770770255;0.192794008;0.27958816;0.078201499;0.300736462;0.632816865;0.868651695;0.328096766;0.080735314;0.450927639;0.441082193;0.882408788;0.714866971;0.855633418;0.785534554;0.79468219;0.203343253;0.511382068;0.082565344;0.275616362;0.778454632
28.01.;16;0.259576819;0.07599493;0.707660662;0.602402132;0.290916811;0.883852695;0.814579458;0.902940229;0.132812806;0.069884318;0.696140118;0.220328709;0.401584421;0.098237093;0.195559794;0.772190632;0.151356095;0.215888291;0.090682745;0.246784175;0.688071625;0.869346573;0.379076706;0.087158675;0.473730384;0.439830723;0.898286167;0.710492549;0.859559935;0.781949531;0.748932025;0.187080817;0.478706225;0.081520331;0.252082983;0.783345257
28.01.;17;0.345922719;0.087394678;0.727724292;0.642738511;0.287206064;0.887449325;0.760817494;0.900934996;0.14560987;0.068603079;0.714614552;0.312492275;0.48523667;0.096896407;0.214021069;0.775213939;0.123673358;0.167432496;0.120856118;0.186897152;0.734247539;0.876525997;0.416890546;0.099930811;0.508606969;0.475561425;0.905456452;0.7101104;0.865930675;0.778673809;0.681862823;0.179220364;0.467770103;0.076605847;0.242348882;0.782911039
28.01.;18;0.435955209;0.107263874;0.749641621;0.691969312;0.276632845;0.899766544;0.700876043;0.904811044;0.171461052;0.064320316;0.711169097;0.369739827;0.56028122;0.089933149;0.218455136;0.78154855;0.109779132;0.130535817;0.154127748;0.150362215;0.75931417;0.873075977;0.429528968;0.117102703;0.534247773;0.536073541;0.912477275;0.700669917;0.86841481;0.787924412;0.618350771;0.174434818;0.495856572;0.079547967;0.249967888;0.750654307
