Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
01.01.;21;0.57334685;0.465224083;0.755646156;0.804295502;0.290966699;0.447997042;0.25994211;0.198545474;0.404615238;0.437954501;0.536556758;0.240804281;0.031999417;0.732566964;0.103565698;0.434137075;0.049560088;0.062225781;0.702104232;0.10831205;0.642620468;0.27261137;0.709301406;0.221262466;0.322585026;0.286686095;0.493680864;0.420544054;0.556470409;0.318069403;0.253020484;0.682600315;0.389210372;0.629859029;0.244204927;0.600339987
01.01.;22;0.551130894;0.452608472;0.780208409;0.793101811;0.264647645;0.467663079;0.236134192;0.194395317;0.401386491;0.444109457;0.530720771;0.244416907;0.02421171;0.697412565;0.086945966;0.434989924;0.051673849;0.049805886;0.658057672;0.11805928;0.662856588;0.318891019;0.665575259;0.231421661;0.297429753;0.302369791;0.507091122;0.40403885;0.554718111;0.290310422;0.209017249;0.693495254;0.393088219;0.649306226;0.276654124;0.567308887
01.01.;23;0.51760586;0.438896346;0.793237957;0.763355351;0.223925877;0.473165441;0.196898717;0.177998621;0.409373478;0.419824931;0.522487093;0.234533014;0.017499431;0.657546034;0.071529607;0.429258702;0.050104098;0.039001042;0.613952959;0.127096693;0.67710773;0.360610066;0.609643602;0.235841495;0.262332617;0.309903644;0.505575577;0.394119785;0.546794599;0.263780697;0.166255521;0.694561918;0.391708418;0.658205666;0.289493764;0.531359593
01.01.;24;0.50048023;0.448859393;0.810386684;0.73019199;0.200784028;0.4868429;0.17371231;0.172678365;0.438677538;0.401685792;0.527167589;0.2372119;0.016187351;0.621022096;0.06770325;0.435562053;0.054154655;0.034851657;0.58691356;0.150615159;0.703791583;0.414949213;0.559043229;0.252537147;0.245940192;0.332164566;0.515114691;0.399550348;0.554772389;0.25930346;0.141102924;0.711739699;0.403062667;0.680767506;0.309683552;0.525539682
02.01.;1;0.486158913;0.463398815;0.825443219;0.68366931;0.176065035;0.495856407;0.155294843;0.164780428;0.472458057;0.359575859;0.527910121;0.239251261;0.0168303;0.577249962;0.061973679;0.433011656;0.059682925;0.033298203;0.544317672;0.168622136;0.726226443;0.44900406;0.496201616;0.258491836;0.227731419;0.354110344;0.524259078;0.400505842;0.554375522;0.248095229;0.116799078;0.714122307;0.405179576;0.696020055;0.326302393;0.532457308
02.01.;2;0.467761666;0.479715711;0.839571864;0.653710093;0.150585991;0.507331829;0.135872196;0.157962045;0.503942304;0.296106605;0.521821005;0.24026439;0.018643877;0.535618678;0.059314704;0.439227778;0.068470557;0.033955153;0.503280525;0.198861696;0.746949788;0.482008356;0.463644584;0.269646262;0.217896267;0.37923226;0.545760908;0.396619896;0.558459626;0.240088935;0.096809393;0.711977687;0.402305291;0.711136088;0.356705294;0.553004698
02.01.;3;0.444190063;0.49439955;0.847004617;0.62677032;0.131247724;0.517434582;0.116858466;0.156484539;0.528185124;0.228469358;0.506412174;0.236656474;0.022499187;0.49803411;0.056362151;0.445796953;0.078491764;0.03806608;0.450765584;0.230091179;0.764918591;0.508499017;0.436179913;0.279732813;0.215579814;0.400261624;0.566397394;0.386214185;0.556831424;0.231278779;0.084499644;0.70218498;0.396281605;0.720163202;0.380705372;0.572313801
02.01.;4;0.412150033;0.496252327;0.853061616;0.604193772;0.115537057;0.531624379;0.106145988;0.15428487;0.549176785;0.182711267;0.485690133;0.226276181;0.028212345;0.458204815;0.055389687;0.450465802;0.088598797;0.045343233;0.397359783;0.261548569;0.783083245;0.533358042;0.41549015;0.283773992;0.221720978;0.421010949;0.585738993;0.374426379;0.556185419;0.223452649;0.079152531;0.690517206;0.399780617;0.728641284;0.411827642;0.585175713
02.01.;5;0.377780169;0.480415418;0.853007739;0.599755426;0.101447531;0.546662013;0.093732831;0.144856238;0.560303967;0.16729154;0.45929177;0.204608007;0.0356199;0.417569161;0.053815716;0.456013235;0.089050153;0.058740988;0.34773133;0.285878138;0.795555464;0.554179385;0.395785757;0.281560239;0.24188283;0.43818811;0.603541207;0.361766382;0.554515051;0.21688525;0.082632516;0.677195631;0.41686882;0.736614189;0.440571175;0.594025686
02.01.;6;0.340059819;0.446103373;0.846797091;0.604932271;0.087120443;0.556103056;0.077081345;0.13476999;0.571251166;0.166600864;0.430664507;0.178736509;0.045092299;0.377788536;0.050368053;0.45620803;0.089632364;0.077937666;0.308806869;0.301043313;0.787122433;0.572450052;0.373880279;0.27718913;0.275241383;0.448377076;0.63653701;0.349555327;0.553321842;0.214416609;0.094804285;0.667257046;0.44257743;0.7458818;0.467382781;0.600423315
