Date;Hour;WS01;WS02;WS03;WS04;WS05;WS06;WS07;WS08;WS09;WS10;WS11;WS12;WS13;WS14;WS15;WS16;WS17;WS18;WS19;WS20;WS21;WS22;WS23;WS24;WS25;WS26;WS27;WS28;WS29;WS30;WS31;WS32;WS33;WS34;WS35;WS36
03.01.;14;0.041096505;0.264937197;0.299907885;0.159119742;0.162708755;0.219081068;0.263559114;0.050659048;0.265155853;0.248209935;0.159041366;0.166754087;0.13891919;0.055140228;0.174818063;0.131458567;0.143257808;0.190709298;0.117514952;0.112243102;0.085176243;0.300121839;0.187961379;0.105427429;0.162727391;0.123250172;0.130589875;0.115457293;0.171619802;0.217413483;0.147971585;0.080733039;0.056531453;0.27326714;0.019203581;0.143086724
03.01.;15;0.026854758;0.201051845;0.239217774;0.12427243;0.138295904;0.17081768;0.218507007;0.037745839;0.198881121;0.180017867;0.141643984;0.108959002;0.117347135;0.029987487;0.121821987;0.081339194;0.109931412;0.142271988;0.081564033;0.079198536;0.055617942;0.214666763;0.134349783;0.067622255;0.122147082;0.090840784;0.09045968;0.084537744;0.130537616;0.165885579;0.104531662;0.042840824;0.034623799;0.200426202;0.01158173;0.096837419
03.01.;16;0.010157634;0.091199975;0.105810229;0.059618383;0.066489703;0.07438831;0.10260763;0.015914482;0.090461757;0.083871223;0.069481476;0.050607447;0.048206308;0.010729343;0.051889658;0.0327095;0.05100283;0.05776466;0.033782326;0.030753293;0.020827829;0.0976076;0.059122815;0.027448822;0.059218846;0.041683492;0.035900395;0.040312145;0.063867253;0.090590341;0.044782432;0.018488294;0.012154699;0.093904163;0.003934434;0.049091286
03.01.;17;0.000222147;0.005254325;0.005179451;0.004637429;0.005472165;0.003640073;0.006185349;0.000630164;0.00551147;0.005167237;0.005544688;0.004308014;0.005036461;0.001841189;0.004558979;0.004549476;0.005849109;0.005444281;0.005011676;0.003259219;0.004303593;0.006171908;0.004880631;0.002822355;0.004679092;0.003426341;0.00233942;0.005480544;0.006250512;0.0067826;0.003882343;0.002823044;0.001531955;0.006811245;0.000155009;0.005197113
03.01.;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.;9;0.005934575;0.006424932;0.007362732;0.001730146;0.004985224;0.014607883;0.023837229;0.003483696;0.005702733;0.008061766;0.010386488;0.01443105;0.013909877;0.001477571;0.004265905;0.007801999;0.00279624;0.004270815;0.001918987;0.004450518;0.003248778;0.010099226;0.003349814;0.003035827;0.000678631;0.001750638;0.002062031;0.010549007;0.004622359;0.00353377;0.007740926;0.000537061;0.003647364;0.014199967;0.002610446;0.003411187
04.01.;10;0.056123467;0.055679177;0.068274801;0.020456138;0.038561296;0.114730218;0.13449678;0.042185531;0.066361868;0.044506953;0.080948887;0.107233839;0.139841378;0.01802311;0.047729326;0.070062721;0.026778026;0.048537839;0.027175483;0.046119121;0.039759563;0.075236979;0.032710977;0.040831562;0.01239409;0.025219562;0.0240476;0.09513366;0.036091225;0.029507723;0.08749013;0.011744627;0.051131623;0.114753017;0.038265407;0.034241937
04.01.;11;0.136658186;0.123168382;0.155950522;0.051905088;0.074941476;0.248517162;0.244758495;0.107600775;0.159331532;0.079667221;0.166502764;0.225213688;0.291347049;0.043911738;0.120870625;0.156773956;0.062693864;0.117978357;0.070411732;0.10543892;0.101828277;0.148055352;0.080398193;0.105461322;0.033344065;0.065843163;0.056674423;0.201492717;0.075235865;0.062539622;0.17867824;0.040446219;0.123174509;0.241764903;0.097104253;0.081658031
04.01.;12;0.212954472;0.180400984;0.230069117;0.082029067;0.098317651;0.354182782;0.316441524;0.167713475;0.240285901;0.100171986;0.22963026;0.318087637;0.400916437;0.066049314;0.189888379;0.227252857;0.09309458;0.176196117;0.108756699;0.155229232;0.157409909;0.199836501;0.124240749;0.165633039;0.05369923;0.105455783;0.084025213;0.286560155;0.103623768;0.086280436;0.248395627;0.073069059;0.1852949;0.33880198;0.149629078;0.12478857
